document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,processing_warning,image_reference_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_core/what_can_i_do_if_the_message_password_cannot_be_null_if_sasl_is_enabled_is_displayed.rst,"What Can I Do If the Message ""Password cannot be null if SASL is enabled"" Is Displayed?",/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001389152774.png,substitution_image,26,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_shuffle_exception_handling.rst,Spark Shuffle Exception Handling,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_shuffle_exception_handling.rst,Spark Shuffle Exception Handling,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348739993.png,substitution_image,26,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_are_some_functions_not_available_when_another_jdbcserver_is_connected.rst,Why Are Some Functions Not Available when Another JDBCServer Is Connected?,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_are_some_functions_not_available_when_another_jdbcserver_is_connected.rst,Why Are Some Functions Not Available when Another JDBCServer Is Connected?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348739961.jpg,figure,16,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_are_some_functions_not_available_when_another_jdbcserver_is_connected.rst,Why Are Some Functions Not Available when Another JDBCServer Is Connected?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296219564.png,figure,26,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_is_a_task_suspended_when_the_analyze_table_statement_is_executed_and_resources_are_insufficient.rst,Why Is a Task Suspended When the ANALYZE TABLE Statement Is Executed and Resources Are Insufficient?,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_is_a_task_suspended_when_the_analyze_table_statement_is_executed_and_resources_are_insufficient.rst,Why Is a Task Suspended When the ANALYZE TABLE Statement Is Executed and Resources Are Insufficient?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295740064.jpg,figure,30,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_no_result_is_found_when_2016-6-30_is_set_in_the_date_field_as_the_filter_condition.rst,Why No Result Is found When 2016-6-30 Is Set in the Date Field as the Filter Condition?,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_no_result_is_found_when_2016-6-30_is_set_in_the_date_field_as_the_filter_condition.rst,Why No Result Is found When 2016-6-30 Is Set in the Date Field as the Filter Condition?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296219644.jpg,figure,16,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_spark_sql_is_displayed_as_a_temporary_table_in_different_databases.rst,Why Spark SQL Is Displayed as a Temporary Table in Different Databases?,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_sql_and_dataframe/why_spark_sql_is_displayed_as_a_temporary_table_in_different_databases.rst,Why Spark SQL Is Displayed as a Temporary Table in Different Databases?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349139717.png,figure,46,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_streaming/what_can_i_do_if_spark_streaming_tasks_are_blocked.rst,What Can I Do If Spark Streaming Tasks Are Blocked?,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_streaming/what_can_i_do_if_spark_streaming_tasks_are_blocked.rst,What Can I Do If Spark Streaming Tasks Are Blocked?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295739868.jpg,figure,15,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_streaming/what_can_i_do_if_spark_streaming_tasks_are_blocked.rst,What Can I Do If Spark Streaming Tasks Are Blocked?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349258973.jpg,figure,23,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_streaming/why_is_the_input_size_corresponding_to_batch_time_on_the_web_ui_set_to_0_records_when_kafka_is_restarted_during_spark_streaming_running.rst,Why Is the Input Size Corresponding to Batch Time on the Web UI Set to 0 Records When Kafka Is Restarted During Spark Streaming Running?,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/spark_streaming/why_is_the_input_size_corresponding_to_batch_time_on_the_web_ui_set_to_0_records_when_kafka_is_restarted_during_spark_streaming_running.rst,Why Is the Input Size Corresponding to Batch Time on the Web UI Set to 0 Records When Kafka Is Restarted During Spark Streaming Running?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349139773.png,figure,15,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/this_page_cant_be_displayed_is_displayed_when_internet_explorer_fails_to_access_the_native_spark2x_ui.rst,"""This page can't be displayed"" Is Displayed When Internet Explorer Fails to Access the Native Spark2x UI",,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/this_page_cant_be_displayed_is_displayed_when_internet_explorer_fails_to_access_the_native_spark2x_ui.rst,"""This page can't be displayed"" Is Displayed When Internet Explorer Fails to Access the Native Spark2x UI",/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295900308.jpg,substitution_image,30,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/what_should_i_do_if_the_native_page_of_an_application_of_spark2x_jobhistory_fails_to_display_during_access_to_the_page.rst,What Should I Do If the Native Page of an Application of Spark2x JobHistory Fails to Display During Access to the Page,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/what_should_i_do_if_the_native_page_of_an_application_of_spark2x_jobhistory_fails_to_display_during_access_to_the_page.rst,What Should I Do If the Native Page of an Application of Spark2x JobHistory Fails to Display During Access to the Page,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001829035105.png,figure,14,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/why_cannot_i_switch_from_the_yarn_web_ui_to_the_spark_web_ui.rst,Why Cannot I Switch from the Yarn Web UI to the Spark Web UI?,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/why_cannot_i_switch_from_the_yarn_web_ui_to_the_spark_web_ui.rst,Why Cannot I Switch from the Yarn Web UI to the Spark Web UI?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349139601.png,substitution_image,42,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/why_the_job_information_obtained_from_the_restful_interface_of_an_ended_spark_application_is_incorrect.rst,Why the Job Information Obtained from the restful Interface of an Ended Spark Application Is Incorrect?,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/common_issues_about_spark2x/why_the_job_information_obtained_from_the_restful_interface_of_an_ended_spark_application_is_incorrect.rst,Why the Job Information Obtained from the restful Interface of an Ended Spark Application Is Incorrect?,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296060112.png,figure,15,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/spark2x_performance_tuning/spark_core_tuning/designing_the_direction_acyclic_graph_dag.rst,Designing the Direction Acyclic Graph (DAG),,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/spark2x_performance_tuning/spark_core_tuning/designing_the_direction_acyclic_graph_dag.rst,Designing the Direction Acyclic Graph (DAG),/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349259097.jpg,figure,27,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/spark2x_performance_tuning/spark_core_tuning/designing_the_direction_acyclic_graph_dag.rst,Designing the Direction Acyclic Graph (DAG),/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295739992.jpg,figure,70,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/spark2x_performance_tuning/spark_sql_and_dataframe_tuning/optimizing_small_files.rst,Optimizing Small Files,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_spark2x/spark2x_performance_tuning/spark_sql_and_dataframe_tuning/optimizing_small_files.rst,Optimizing Small Files,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349059997.jpg,figure,17,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_tez/common_issues/error_occurs_when_a_user_switches_to_the_tez_web_ui.rst,Error Occurs When a User Switches to the Tez Web UI,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_tez/common_issues/error_occurs_when_a_user_switches_to_the_tez_web_ui.rst,Error Occurs When a User Switches to the Tez Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001438532613.png,substitution_image,22,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_tez/common_issues/error_occurs_when_a_user_switches_to_the_tez_web_ui.rst,Error Occurs When a User Switches to the Tez Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001388372074.png,substitution_image,23,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_yarn/configuring_applicationmaster_work_preserving.rst,Configuring ApplicationMaster Work Preserving,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_yarn/configuring_applicationmaster_work_preserving.rst,Configuring ApplicationMaster Work Preserving,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349139821.png,figure,18,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_yarn/configuring_ha_for_timelineserver.rst,Configuring HA for TimelineServer,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_yarn/configuring_ha_for_timelineserver.rst,Configuring HA for TimelineServer,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001533359808.jpg,substitution_image,34,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_zookeeper/configuring_the_zookeeper_connection.rst,Configuring the ZooKeeper Connection,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_zookeeper/configuring_the_zookeeper_connection.rst,Configuring the ZooKeeper Connection,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349059825.png,figure,16,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_zookeeper/configuring_zookeeper_response_timeout_interval.rst,Configuring ZooKeeper Response Timeout Interval,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_zookeeper/configuring_zookeeper_response_timeout_interval.rst,Configuring ZooKeeper Response Timeout Interval,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296219696.png,figure,14,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide-lts/source/using_zookeeper/performing_special_configuration_on_zookeeper_clients_in_the_same_jvm.rst,Performing Special Configuration on ZooKeeper Clients in the Same JVM,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide-lts/source/using_zookeeper/performing_special_configuration_on_zookeeper_clients_in_the_same_jvm.rst,Performing Special Configuration on ZooKeeper Clients in the Same JVM,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349139437.png,figure,17,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
umn/source/accessing_manager/accessing_mrs_manager.rst,Accessing MRS Manager,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349257413.jpg,substitution_image,107,icon,False,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image is a small isolated UI symbol (a downward-pointing caret/triangle on a black background), consistent with an icon rather than a full screenshot. | The RST references this image as |image1| in the final step: 'move the cursor to |image1| in the upper right corner and click Log Out', so it represents a menu/dropdown indicator in the MRS Manager UI. | The icon is generic and does not explicitly depict a user avatar or 'Log Out' label, so it only loosely matches the described control. | No contradiction between the image and the surrounding text; it plausibly marks the upper-right menu element.","The image does not show the surrounding MRS Manager interface, so its exact placement in the upper-right corner cannot be visually confirmed. | No 'Log Out' text or user avatar is visible, so the specific control it represents is inferred from the RST rather than the image itself."
umn/source/accessing_manager/accessing_mrs_manager_mrs_2.x_or_earlier.rst,Accessing MRS Manager (MRS 2.\ *x* or Earlier),/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349137801.jpg,substitution_image,149,icon,False,False,False,,2,2,2,1,3,0.67,partial,,,,200,stop,1,"The image is a small icon (downward-pointing triangle/arrow) on a dark background, consistent with a UI dropdown or menu indicator. | The RST references this icon in the context of logging out of MRS Manager: 'move the cursor to |image1| in the upper right corner and click Log Out.' | The icon is generic and does not specifically depict MRS Manager branding or interface elements. | The image is very small and low-resolution, making it difficult to discern specific details.",The image is too small and low-resolution to confirm it is specifically the MRS Manager log-out dropdown icon. | No surrounding UI context is visible to confirm placement in the upper right corner of MRS Manager.
umn/source/configuring_a_cluster/viewing_failed_mrs_tasks.rst,Viewing Failed MRS Tasks,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349057865.png,substitution_image,32,icon,False,False,False,,2,2,2,3,3,0.77,partial,,,,200,stop,1,"The image is a small location pin/marker icon, consistent with the RST instruction to 'select a region and project' in step 2. | It is a standard navigation icon in a cloud management console, not directly related to failed MRS tasks but part of the prerequisite procedure. | The icon is clearly visible as a blue/teal location pin symbol, matching the expected UI element for region selection.","The image is very small and low-resolution, making it difficult to confirm exact UI context. | No surrounding UI elements are visible to confirm it is in the upper-left corner of a management console."
umn/source/faq/cluster_management/how_do_i_do_if_trust_relationships_between_nodes_are_abnormal.rst,How Do I Do If Trust Relationships Between Nodes Are Abnormal?,,,,,,,,,,,,,,,warning,,API response did not contain valid parsed JSON.,,200,stop,1,,
umn/source/managing_clusters/cluster_o_and_m/configuring_message_notification.rst,Configuring Message Notification,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295898140.png,substitution_image,115,icon,False,False,False,,2,2,2,3,3,0.77,partial,,,,200,stop,1,"The image is a small blue location-pin / map-marker icon, matching the RST reference |image1| used for selecting a region and project. | It is an isolated symbolic graphic (icon), not a full UI screenshot. | The RST step states 'Click |image1| in the upper-left corner on the management console and select a region and project', which is consistent with a region/location selector icon. | The icon is part of the 'Sending Notifications to Subscribers' procedure, so it is relevant to that section though not directly about message notification itself. | No contradiction between the image and the surrounding text.","The image does not show the surrounding management console UI, so the 'upper-left corner' placement cannot be visually confirmed. | No label or text is visible in the icon to confirm it is specifically the region/project selector."
umn/source/managing_clusters/cluster_o_and_m/importing_and_exporting_data.rst,Importing and Exporting Data,,,,,,,,,,,,,,,fail,backend_error,,,,,2,,
umn/source/managing_clusters/job_management/deleting_a_job.rst,Deleting a Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296217924.png,substitution_image,36,icon,False,False,False,,1,2,2,3,3,0.67,partial,,,,200,stop,1,"The image is a small blue location-pin / map-marker icon, an isolated UI symbol, so it is classified as an icon. | In the RST, |image1| is referenced in Procedure step 2 as the control to click in the upper-left corner to select a region and project, which semantically matches a location/region selector icon. | The icon is part of the navigation steps to reach the job list, so it is only indirectly related to the 'Deleting a Job' topic rather than depicting job deletion itself. | No interactive buttons or controls are visible; it is a static pictogram. | No contradiction between the icon and the surrounding text is evident.","The image does not show the management console UI, the region/project dropdown, or any job list, so the actual deletion workflow is not visually demonstrated. | No label or text accompanies the icon to confirm it is the region/project selector."
umn/source/managing_clusters/job_management/running_a_hivesql_job.rst,Running a HiveSQL Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349137577.png,substitution_image,221,icon,True,False,False,,2,2,2,3,3,0.77,partial,,,,200,stop,1,"The image is a small circular plus (+) icon, a standard 'add' button symbol used in UIs. | The RST references this image as |image1| in the context: 'To add multiple parameters, click |image1| on the right.' | The plus icon is semantically consistent with the 'add' action described in the Service Parameter row of Table 1. | The icon is a generic UI element, not specific to HiveSQL or MRS, but it is correctly placed in the job configuration context. | No contradiction between the visual content (a plus/add icon) and the textual description (click to add parameters).","The image does not show the surrounding UI context (e.g., the Service Parameter field or the 'right' side placement) to fully confirm its exact position in the interface. | No label or text accompanies the icon to explicitly identify it as an 'add parameter' button."
umn/source/managing_clusters/logging_in_to_a_cluster/logging_in_to_an_ecs.rst,Logging In to an ECS,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349257245.png,substitution_image,126,icon,False,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image is a small location-pin / map-marker icon, consistent with a region/project selector in a cloud management console. | The RST references this as |image1| in step 2 of the VNC login procedure: 'Click |image1| in the upper-left corner on the management console and select a region and project.' | A location pin is a common UI symbol for region selection, so the icon is semantically appropriate. | The icon is isolated and does not show the surrounding console context.","No surrounding console UI is visible to confirm the exact placement in the upper-left corner. | The icon is very small and low-resolution, making fine details hard to discern."
umn/source/managing_clusters/logging_in_to_a_cluster/logging_in_to_an_ecs.rst,Logging In to an ECS,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349137661.png,substitution_image,127,icon,False,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image is a small location-pin / map-marker icon, visually similar to image 2, used as a region/project selector. | The RST references this as |image2| in step 2 of the SSH login procedure: 'Click |image2| in the upper-left corner on the management console and select a region and project.' | The icon is semantically appropriate for a region selector in a cloud management console. | The icon is isolated without surrounding console context.","No surrounding console UI is visible to confirm placement. | The icon is very small and low-resolution, limiting detail assessment."
umn/source/mrs_manager_operation_guide_applicable_to_2.x_and_earlier_versions/alarm_reference_applicable_to_versions_earlier_than_mrs_3.x/alm-12034_periodic_backup_failure.rst,ALM-12034 Periodic Backup Failure,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296058020.png,substitution_image,116,icon,False,False,False,,2,2,2,1,3,0.67,partial,,,,200,stop,1,"The image is a small chevron/arrow icon (V-shape) in blue and orange, consistent with a 'view details' or 'expand' indicator in a UI list. | The RST references this icon in step 2 of the procedure: 'click |image1| of the alarm and obtain the task name from the Location area,' which aligns with a detail/expand icon in an alarm list. | The icon is generic and not specific to the ALM-12034 periodic backup failure topic, but it is contextually appropriate for navigating the alarm list. | The image is very small and low-resolution, making it difficult to discern fine details or confirm the exact UI element it represents.","The image is too small and blurry to confirm the exact icon type (e.g., whether it is a 'more' menu, 'view details', or 'expand' icon). | No surrounding UI context is visible to confirm the icon's placement within the alarm list interface."
umn/source/mrs_manager_operation_guide_applicable_to_2.x_and_earlier_versions/monitoring_management/dashboard.rst,Dashboard,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296058400.png,substitution_image,182,icon,False,False,False,,2,2,2,3,3,0.77,partial,,,,200,stop,1,"The image is a small question-mark-in-circle icon, a standard help/info symbol. | The RST references it as: 'Click |image1| above the curve chart to view details about a metric,' which aligns with a help/info icon function. | The icon is generic (question mark) and not specific to the MRS Dashboard topic, but it is contextually appropriate for viewing metric details. | No contradictions between the image and the document text.","The icon does not show any dashboard-specific context (e.g., curve chart, metric labels); it is a standalone symbol. | No surrounding UI is visible to confirm its placement 'above the curve chart' as described in the RST."
umn/source/mrs_manager_operation_guide_applicable_to_2.x_and_earlier_versions/mrs_multi-user_permission_management/changing_the_password_of_an_operation_user.rst,Changing the Password of an Operation User,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296217716.jpg,substitution_image,50,icon,False,False,False,,2,2,3,2,3,0.78,partial,,,,200,stop,1,"The image is a small downward-pointing triangle/arrow icon on a magenta background, consistent with a dropdown or user-menu indicator in the upper-right corner of a UI. | The RST references this image as the element to hover over in the upper right corner to reveal a menu containing 'Change Password', which aligns with a dropdown-arrow icon. | The image is directly embedded in the Procedure section (step 2), making it highly relevant to that section. | The icon is generic and does not itself display password fields or MRS-specific branding, so topic and detail match are moderate rather than high.","The image does not show the surrounding MRS Manager interface, the user avatar, or the 'Change Password' menu item, so the full context of step 2 is not visually confirmed. | No label or text is visible in the icon to confirm it specifically represents the user/account menu versus a generic dropdown."
umn/source/mrs_manager_operation_guide_applicable_to_2.x_and_earlier_versions/mrs_multi-user_permission_management/users_and_permissions_of_mrs_clusters.rst,Users and Permissions of MRS Clusters,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349057881.png,figure,156,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/mrs_manager_operation_guide_applicable_to_3.x/alarm_reference_applicable_to_mrs_3.x/alm-12004_oldap_resource_abnormal.rst,ALM-12004 OLdap Resource Abnormal,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001532767626.png,substitution_image,99,icon,False,False,False,,2,2,2,3,3,0.77,partial,,,,200,stop,1,"The image is a small pencil/edit pictogram, an isolated UI symbol, so it is classified as an icon. | In the RST it is referenced as |image1| in Procedure step 6, where the user clicks it to set Start Date and End Date for log collection. | The pencil/edit glyph is semantically consistent with an 'edit date range' control, matching the described action. | The icon is generic and not specific to the OLdap alarm topic, so topic match is moderate. | No contradiction between the icon and the surrounding text.","No surrounding UI context is visible to confirm the icon's exact placement in the upper-right corner. | The icon is low-resolution/blurry, limiting verification of fine details."
umn/source/mrs_manager_operation_guide_applicable_to_3.x/alarm_reference_applicable_to_mrs_3.x/alm-12006_node_fault.rst,ALM-12006 Node Fault,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001583127417.png,substitution_image,195,icon,False,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image is a small downward chevron/arrow icon, consistent with a UI expand or view-details symbol in a table row. | The RST references this icon in step 1 of the Procedure: 'click |image1| in the row containing the alarm, click the host name, and view the IP address.' | The icon is a generic UI element (chevron) used in the MRS Manager alarm list, not specific to ALM-12006. | The icon is appropriately placed in the context of viewing alarm details in the alarm list.",The full alarm list UI context is not visible; only the isolated icon is shown. | No label or text accompanies the icon to confirm its exact function beyond the RST description.
umn/source/mrs_manager_operation_guide_applicable_to_3.x/alarm_reference_applicable_to_mrs_3.x/alm-12006_node_fault.rst,ALM-12006 Node Fault,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001532767474.png,substitution_image,196,icon,False,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image is a small pencil/edit icon, consistent with a UI symbol for modifying or setting parameters. | The RST references this icon in step 16: 'Click |image2| in the upper right corner, and set Start Date and End Date for log collection.' | The icon is a generic UI element (pencil/edit) used in the MRS Manager log download interface, not specific to ALM-12006. | The icon is appropriately placed in the context of setting date ranges for log collection.",The full log download UI context is not visible; only the isolated icon is shown. | No label or text accompanies the icon to confirm its exact function beyond the RST description.
umn/source/mrs_manager_operation_guide_applicable_to_3.x/alarm_reference_applicable_to_mrs_3.x/alm-12007_process_fault.rst,ALM-12007 Process Fault,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001582807817.png,substitution_image,143,icon,False,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image is a small downward chevron/arrow, an isolated UI symbol, matching the RST reference |image1| used as a clickable action in the alarm row. | The RST step 1 instructs to click this icon in the alarm row to view the host address, consistent with a row-level action/expand icon. | The icon is small and low-resolution, so the exact UI context cannot be fully confirmed.","No surrounding UI (alarm table row) is visible to confirm the exact placement of the icon. | The icon is blurry, making precise identification of its function uncertain."
umn/source/mrs_manager_operation_guide_applicable_to_3.x/alarm_reference_applicable_to_mrs_3.x/alm-12007_process_fault.rst,ALM-12007 Process Fault,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001583127509.png,substitution_image,144,icon,False,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image is a small pencil/edit symbol, an isolated UI icon, matching the RST reference |image2| used to open a date-range editor. | The RST step 13 instructs to click this icon in the upper right corner to set Start Date and End Date, consistent with an edit icon. | The icon is small and low-resolution, so the exact UI context cannot be fully confirmed.","No surrounding UI (log download page) is visible to confirm the exact placement of the icon. | The icon is blurry, making precise identification of its function uncertain."
